ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
11023,35004,1,1,1,1
11024,35004,1,1,1,1
11030,35004,1,1,1,1
11040,35004,0.942712781,0.962842243,0.941176471,0.944663529
11040,35614,0.057287219,0.037157757,0.058823529,0.055336471
11042,35004,0,1,1,1
11050,35004,1,1,1,1
11096,35004,1,1,1,1
11101,35614,1,1,1,1
11102,35614,1,1,1,1
11103,35614,1,1,1,1
11104,35614,1,1,1,1
11105,35614,1,1,1,1
11106,35614,1,1,1,1
11109,35614,1,1,1,1
11201,35614,1,1,1,1
11202,35614,1,1,1,1
11203,35614,1,1,1,1
11204,35614,1,1,1,1
11205,35614,1,1,1,1
11206,35614,1,1,1,1
11207,35614,1,1,1,1
11208,35614,1,1,1,1
11209,35614,1,1,1,1
11210,35614,1,1,1,1
11211,35614,1,1,1,1
11212,35614,1,1,1,1
11213,35614,1,1,1,1
11214,35614,1,1,1,1
11215,35614,1,1,1,1
11216,35614,1,1,1,1
11217,35614,1,1,1,1
11218,35614,1,1,1,1
11219,35614,1,1,1,1
11220,35614,1,1,1,1
11221,35614,1,1,1,1
11222,35614,1,1,1,1
11223,35614,1,1,1,1
11224,35614,1,1,1,1
11225,35614,1,1,1,1
11226,35614,1,1,1,1
11228,35614,1,1,1,1
11229,35614,1,1,1,1
11230,35614,1,1,1,1
11231,35614,1,1,1,1
11232,35614,1,1,1,1
11233,35614,1,1,1,1
11234,35614,1,1,1,1
11235,35614,1,1,1,1
11236,35614,1,1,1,1
11237,35614,1,1,1,1
11238,35614,1,1,1,1
11239,35614,1,1,1,1
11241,35614,0,1,1,1
11242,35614,0,1,1,1
11243,35614,1,1,1,1
11245,35614,0,1,0,1
11247,35614,1,1,1,1
11249,35614,1,1,1,1
11251,35614,0,1,0,1
11252,35614,0,1,1,1
11256,35614,0,1,1,1
11351,35614,0,1,1,1
11352,35614,1,1,1,1
11354,35614,1,1,1,1
11355,35614,1,1,1,1
11356,35614,1,1,1,1
11357,35614,1,1,1,1
11358,35614,1,1,1,1
11359,35614,0,1,1,1
11360,35614,1,1,1,1
11361,35614,1,1,1,1
11362,35614,1,1,1,1
11363,35614,1,1,1,1
11364,35614,1,1,1,1
11365,35614,1,1,1,1
11366,35614,1,1,1,1
11367,35614,1,1,1,1
11368,35614,1,1,1,1
11369,35614,1,1,1,1
11370,35614,1,1,1,1
11371,35614,1,1,1,1
11372,35614,1,1,1,1
11373,35614,1,1,1,1
11374,35614,1,1,1,1
11375,35614,1,1,1,1
11377,35614,1,1,1,1
11378,35614,1,1,1,1
11379,35614,1,1,1,1
11380,35614,1,1,1,1
11381,35614,0,1,1,1
11385,35614,1,1,1,1
11386,35614,1,1,1,1
11405,35614,0,1,0,1
11411,35614,1,1,1,1
11412,35614,1,1,1,1
11413,35614,1,1,1,1
11414,35614,1,1,1,1
11415,35614,1,1,1,1
11416,35614,1,1,1,1
11417,35614,1,1,1,1
11418,35614,1,1,1,1
11419,35614,1,1,1,1
11420,35614,1,1,1,1
11421,35614,1,1,1,1
11422,35614,1,1,1,1
11423,35614,1,1,1,1
11424,35614,0,1,1,1
11425,35614,0,1,0,1
11426,35614,1,1,1,1
11427,35614,1,1,1,1
11428,35614,1,1,1,1
11429,35614,1,1,1,1
11430,35614,1,1,1,1
11431,35614,1,1,1,1
11432,35614,1,1,1,1
11433,35614,1,1,1,1
11434,35614,1,1,1,1
11435,35614,1,1,1,1
11436,35614,1,1,1,1
11439,35614,1,1,1,1
11451,35614,0,1,0,1
11499,35614,0,1,0,1
11501,35004,1,1,1,1
11507,35004,1,1,1,1
11509,35004,1,1,1,1
11510,35004,1,1,1,1
11514,35004,1,1,1,1
11516,35004,1,1,1,1
11518,35004,1,1,1,1
11520,35004,1,1,1,1
11530,35004,1,1,1,1
11531,35004,1,1,1,1
11542,35004,1,1,1,1
11545,35004,1,1,1,1
11547,35004,1,1,0,1
11548,35004,1,1,1,1
11549,35004,0,1,0,1
11550,35004,1,1,1,1
11551,35004,1,1,1,1
11552,35004,1,1,1,1
11553,35004,1,1,1,1
11554,35004,1,1,1,1
11556,35004,0,1,1,1
11557,35004,1,1,1,1
11558,35004,1,1,1,1
11559,35004,0.997792494,1,0.99376947,0.997791411
11559,35614,0.002207506,0,0.00623053,0.002208589
11560,35004,1,1,1,1
11561,35004,1,1,1,1
11563,35004,1,1,1,1
11565,35004,1,1,1,1
11566,35004,1,1,1,1
11568,35004,1,1,1,1
11569,35004,1,1,0,1
11570,35004,1,1,1,1
11571,35004,1,1,1,1
11572,35004,1,1,1,1
11575,35004,1,1,1,1
11576,35004,1,1,1,1
11577,35004,1,1,1,1
11579,35004,1,1,1,1
11580,35004,0.998768877,1,1,0.99898635
11580,35614,0.001231123,0,0,0.00101365
11581,35004,1,1,1,1
11582,35004,1,1,1,1
11590,35004,1,1,1,1
11596,35004,1,1,1,1
11598,35004,1,1,1,1
11599,35004,0,1,0,1
11691,35004,4.60745E-05,0,0,4.30441E-05
11691,35614,0.999953926,1,1,0.999956956
11692,35614,1,1,1,1
11693,35614,1,1,1,1
11694,35614,1,1,1,1
11697,35614,1,1,1,1
11701,35004,1,1,1,1
11702,35004,1,1,1,1
11703,35004,1,1,1,1
11704,35004,1,1,1,1
11705,35004,1,1,1,1
11706,35004,1,1,1,1
11709,35004,1,1,1,1
11710,35004,1,1,1,1
11713,35004,1,1,1,1
11714,35004,1,1,1,1
11715,35004,1,1,1,1
11716,35004,1,1,1,1
11717,35004,1,1,1,1
11718,35004,1,1,1,1
11719,35004,1,1,1,1
11720,35004,1,1,1,1
11721,35004,1,1,1,1
11722,35004,1,1,1,1
11724,35004,1,1,1,1
11725,35004,1,1,1,1
11726,35004,1,1,1,1
11727,35004,1,1,1,1
11729,35004,1,1,1,1
11730,35004,1,1,1,1
11731,35004,1,1,1,1
11732,35004,1,1,1,1
11733,35004,1,1,1,1
11735,35004,1,1,1,1
11738,35004,1,1,1,1
11739,35004,1,1,1,1
11740,35004,1,1,1,1
11741,35004,1,1,1,1
11742,35004,1,1,1,1
11743,35004,1,1,1,1
11746,35004,1,1,1,1
11747,35004,1,1,1,1
11749,35004,1,1,1,1
11751,35004,1,1,1,1
11752,35004,1,1,1,1
11753,35004,1,1,1,1
11754,35004,1,1,1,1
11755,35004,1,1,1,1
11756,35004,1,1,1,1
11757,35004,1,1,1,1
11758,35004,1,1,1,1
11762,35004,1,1,1,1
11763,35004,1,1,1,1
11764,35004,1,1,1,1
11765,35004,1,1,1,1
11766,35004,1,1,1,1
11767,35004,1,1,1,1
11768,35004,1,1,1,1
11769,35004,1,1,1,1
11770,35004,1,1,1,1
11771,35004,1,1,1,1
11772,35004,1,1,1,1
11773,35004,0,0,1,1
11776,35004,1,1,1,1
11777,35004,1,1,1,1
11778,35004,1,1,1,1
11779,35004,1,1,1,1
11780,35004,1,1,1,1
11782,35004,1,1,1,1
11783,35004,1,1,1,1
11784,35004,1,1,1,1
11786,35004,1,1,1,1
11787,35004,1,1,1,1
11788,35004,1,1,1,1
11789,35004,1,1,1,1
11790,35004,1,1,1,1
11791,35004,1,1,1,1
11792,35004,1,1,1,1
11793,35004,1,1,1,1
11794,35004,0,1,0,1
11795,35004,1,1,1,1
11796,35004,1,1,1,1
11797,35004,1,1,1,1
11798,35004,1,1,1,1
11801,35004,1,1,1,1
11802,35004,1,1,1,1
11803,35004,1,1,1,1
11804,35004,1,1,1,1
11815,35004,0,1,0,1
11901,35004,1,1,1,1
11930,35004,1,1,1,1
11931,35004,0,0,1,1
11932,35004,1,1,1,1
11933,35004,1,1,1,1
11934,35004,1,1,1,1
11935,35004,1,1,1,1
11937,35004,1,1,1,1
11939,35004,1,1,1,1
11940,35004,1,1,1,1
11941,35004,1,1,1,1
11942,35004,1,1,1,1
11944,35004,1,1,1,1
11946,35004,1,1,1,1
11947,35004,0,0,1,1
11948,35004,1,1,1,1
11949,35004,1,1,1,1
11950,35004,1,1,1,1
11951,35004,1,1,1,1
11952,35004,1,1,1,1
11953,35004,1,1,1,1
11954,35004,1,1,1,1
11955,35004,1,1,1,1
11956,35004,0,0,1,1
11957,35004,1,1,1,1
11958,35004,1,1,1,1
11959,35004,1,0,1,1
11960,35004,1,0,1,1
11961,35004,1,1,1,1
11962,35004,1,1,1,1
11963,35004,1,1,1,1
11964,35004,1,0,1,1
11965,35004,1,1,1,1
11967,35004,1,1,1,1
11968,35004,1,1,1,1
11969,35004,1,1,1,1
11970,35004,0,0,1,1
11971,35004,1,1,1,1
11972,35004,1,0,1,1
11973,35004,0,0,1,1
11975,35004,1,1,1,1
11976,35004,1,1,1,1
11977,35004,1,1,1,1
11978,35004,1,1,1,1
11980,35004,1,1,1,1
12007,10580,1,0,1,1
12008,10580,1,1,1,1
12009,10580,1,1,1,1
12010,10580,0.03478015,0.003900156,0,0.031257862
12010,11220,0.851548141,0.912636505,0.936440678,0.858993711
12010,24100,0.113671709,0.083463339,0.063559322,0.109748428
12015,99999,1,1,1,1
12016,11220,0,0,1,1
12017,26460,1,0,1,1
12018,10580,1,1,1,1
12019,10580,1,1,1,1
12020,10580,1,1,1,1
12022,10580,1,1,1,1
12023,10580,1,1,1,1
12024,26460,1,1,1,1
12025,10580,0.109663866,0,0,0.106183889
12025,24100,0.890336134,1,1,0.893816111
12027,10580,1,1,1,1
12028,10580,0.579457364,0.75,0.333333333,0.580645161
12028,24020,0.420542636,0.25,0.666666667,0.419354839
12029,26460,1,1,1,1
12031,10580,1,1,1,1
12032,24100,1,1,1,1
12033,10580,1,1,1,1
12035,10580,1,1,1,1
12036,10580,0.817204301,0.2,1,0.787878788
12036,36580,0.182795699,0.8,0,0.212121212
12037,26460,1,1,1,1
12040,10580,0,0,1,1
12041,10580,1,1,1,1
12042,99999,1,1,1,1
12043,10580,0.999393388,1,1,0.999497487
12043,36580,0.000606612,0,0,0.000502513
12045,10580,0,0,1,1
12046,10580,0.910958904,1,1,0.916398714
12046,99999,0.089041096,0,0,0.083601286
12047,10580,1,1,1,1
12050,26460,0,0,1,1
12051,99999,1,1,1,1
12052,10580,1,0,1,1
12053,10580,0.985507246,1,1,0.985776805
12053,11220,0.014492754,0,0,0.014223195
12054,10580,1,1,1,1
12055,10580,0,0,1,1
12056,10580,1,1,1,1
12057,10580,0.236877524,0.166666667,0.333333333,0.235602094
12057,24020,0.763122476,0.833333333,0.666666667,0.764397906
12058,99999,1,1,1,1
12059,10580,1,1,1,1
12060,26460,1,1,1,1
12061,10580,1,1,1,1
12062,10580,0.886944818,1,0.333333333,0.88313413
12062,26460,0.113055182,0,0.666666667,0.11686587
12063,10580,1,1,1,1
12064,10580,0.285714286,0,0,0.280701754
12064,36580,0.714285714,1,1,0.719298246
12065,10580,1,1,1,1
12066,10580,0.634715026,0.333333333,1,0.630379747
12066,11220,0.365284974,0.666666667,0,0.369620253
12067,10580,1,1,1,1
12068,11220,0.988705474,1,1,0.989473684
12068,24100,0.011294526,0,0,0.010526316
12069,11220,0,0,1,1
12070,11220,0.677577741,0.9,0.1,0.671949287
12070,24100,0.322422259,0.1,0.9,0.328050713
12071,10580,1,0,1,1
12072,11220,1,1,1,1
12073,10580,0,0,1,1
12074,10580,1,1,1,1
12075,26460,1,1,1,1
12076,10580,1,1,1,1
12077,10580,1,1,1,1
12078,24100,1,1,1,1
12082,10580,0,0,1,1
12083,10580,0.341827222,0.175,0.428571429,0.340400471
12083,99999,0.658172778,0.825,0.571428571,0.659599529
12084,10580,1,1,1,1
12085,10580,1,0,1,1
12086,10580,0.317333333,0.625,0,0.319587629
12086,11220,0.429333333,0,0.2,0.417525773
12086,24100,0.253333333,0.375,0.8,0.262886598
12087,10580,0.151260504,0.166666667,0.285714286,0.153374233
12087,99999,0.848739496,0.833333333,0.714285714,0.846625767
12089,10580,0,0,1,1
12090,10580,1,1,1,1
12092,10580,1,1,1,1
12093,10580,0.747572816,0.636363636,0.333333333,0.744217687
12093,99999,0.252427184,0.363636364,0.666666667,0.255782313
12094,10580,0.93227991,1,1,0.933333333
12094,24020,0.06772009,0,0,0.066666667
12095,11220,0.024616482,0.008183306,0,0.022410281
12095,24100,0.975383518,0.991816694,1,0.977589719
12106,26460,1,1,1,1
12107,10580,0,0,1,1
12108,99999,1,1,1,1
12110,10580,1,1,1,1
12115,26460,1,0,1,1
12116,36580,1,1,1,1
12117,24100,1,1,1,1
12118,10580,1,1,1,1
12120,10580,0.991666667,1,1,0.992
12120,99999,0.008333333,0,0,0.008
12121,10580,1,1,1,1
12122,10580,1,1,1,1
12123,10580,0.990547264,0.96875,1,0.990356798
12123,26460,0.009452736,0.03125,0,0.009643202
12124,99999,0,0,1,1
12125,26460,1,1,1,1
12130,26460,1,0,1,1
12131,10580,1,1,1,1
12132,26460,0,0,1,1
12133,10580,0,0,1,1
12134,10580,0.330860534,0.358490566,0,0.331087584
12134,24100,0.605341246,0.58490566,1,0.605389798
12134,99999,0.06379822,0.056603774,0,0.063522618
12136,26460,1,1,1,1
12137,10580,0.769338959,0.857142857,0.428571429,0.763661202
12137,11220,0.230661041,0.142857143,0.571428571,0.236338798
12138,10580,1,1,1,1
12139,99999,1,1,1,1
12140,10580,1,1,1,1
12141,10580,0,0,1,1
12143,10580,0.94261936,0.97037037,0.984848485,0.94627451
12143,99999,0.05738064,0.02962963,0.015151515,0.05372549
12144,10580,1,1,1,1
12147,10580,1,1,1,1
12148,10580,1,1,1,1
12149,10580,0.95037594,1,1,0.952380952
12149,36580,0.04962406,0,0,0.047619048
12150,10580,1,1,1,1
12151,10580,1,1,1,1
12153,10580,1,0,1,1
12154,10580,0.791176471,0.777777778,1,0.791705938
12154,24020,0.208823529,0.222222222,0,0.208294062
12155,36580,0.881789137,1,1,0.882539683
12155,99999,0.118210863,0,0,0.117460317
12156,10580,0.795389049,1,1,0.801675978
12156,26460,0.204610951,0,0,0.198324022
12157,10580,1,1,1,1
12158,10580,1,1,1,1
12159,10580,1,1,1,1
12160,10580,0.929319372,1,0.777777778,0.926952141
12160,11220,0.070680628,0,0.222222222,0.073047859
12161,10580,1,0,1,1
12164,99999,1,1,1,1
12165,26460,1,1,1,1
12166,10580,0.014492754,0,0,0.014218009
12166,11220,0.985507246,1,1,0.985781991
12167,10580,0.303030303,0.152671756,0.016393443,0.277890467
12167,99999,0.696969697,0.847328244,0.983606557,0.722109533
12168,10580,0.997319035,1,1,0.997392438
12168,26460,0.002680965,0,0,0.002607562
12169,10580,1,0,1,1
12170,10580,1,1,1,1
12172,26460,0,0,1,1
12173,26460,1,1,1,1
12174,26460,0,0,1,1
12175,10580,1,1,1,1
12176,99999,1,1,1,1
12177,11220,0,0,1,1
12180,10580,1,1,1,1
12181,10580,1,1,1,1
12182,10580,1,1,1,1
12183,10580,1,1,1,1
12184,10580,0.009115078,0,0,0.008504607
12184,26460,0.990884922,1,1,0.991495393
12185,10580,0.861323155,0.769230769,1,0.861042184
12185,24020,0.138676845,0.230769231,0,0.138957816
12186,10580,1,1,1,1
12187,10580,1,1,1,1
12188,10580,1,1,1,1
12189,10580,1,1,1,1
12190,99999,1,1,1,1
12192,99999,1,1,1,1
12193,10580,1,1,1,1
12194,10580,1,1,1,1
12195,26460,1,0,1,1
12196,10580,1,1,1,1
12197,36580,1,1,1,1
12198,10580,1,1,1,1
12201,10580,1,1,1,1
12202,10580,1,1,1,1
12203,10580,1,1,1,1
12204,10580,1,1,1,1
12205,10580,1,1,1,1
12206,10580,1,1,1,1
12207,10580,1,1,1,1
12208,10580,1,1,1,1
12209,10580,1,1,1,1
12210,10580,1,1,1,1
12211,10580,1,1,1,1
12212,10580,1,1,1,1
12220,10580,1,1,1,1
12222,10580,0,1,1,1
12223,10580,0,1,1,1
12224,10580,0,1,0,1
12226,10580,0,1,1,1
12232,10580,0,1,0,1
12234,10580,0,1,0,1
12235,10580,0,1,0,1
12236,10580,0,1,0,1
12237,10580,0,1,1,1
12240,10580,0,1,0,1
12245,10580,0,1,0,1
12246,10580,0,1,0,1
12247,10580,0,1,1,1
12248,10580,0,1,0,1
12249,10580,0,1,0,1
12252,10580,0,1,0,1
12255,10580,0,1,0,1
12256,10580,0,1,0,1
12260,10580,0,1,1,1
12288,10580,0,1,1,1
12301,10580,1,1,1,1
12302,10580,1,1,1,1
12303,10580,1,1,1,1
12304,10580,1,1,1,1
12305,10580,1,1,1,1
12306,10580,1,1,1,1
12307,10580,1,1,1,1
12308,10580,1,1,1,1
12309,10580,1,1,1,1
12345,10580,0,0,1,1
12401,28740,1,1,1,1
12402,28740,1,1,1,1
12404,28740,1,1,1,1
12405,99999,1,1,1,1
12406,28740,0.452736318,0.142857143,0,0.436018957
12406,99999,0.547263682,0.857142857,1,0.563981043
12407,99999,1,1,1,1
12409,28740,1,1,1,1
12410,28740,1,1,1,1
12411,28740,1,1,1,1
12412,28740,1,1,1,1
12413,99999,1,1,1,1
12414,99999,1,1,1,1
12416,28740,1,0,1,1
12417,28740,0,0,1,1
12418,99999,1,1,1,1
12419,28740,1,1,1,1
12420,28740,1,0,1,1
12421,99999,1,0,1,1
12422,99999,1,1,1,1
12423,99999,1,1,1,1
12424,99999,1,1,1,1
12427,99999,1,1,1,1
12428,28740,1,1,1,1
12429,28740,1,0,1,1
12430,99999,1,1,1,1
12431,99999,1,1,1,1
12432,28740,0,0,1,1
12433,28740,1,1,1,1
12434,99999,1,1,1,1
12435,28740,1,1,1,1
12436,99999,1,0,1,1
12438,99999,1,0,1,1
12439,99999,1,1,1,1
12440,28740,1,1,1,1
12441,28740,0,1,1,1
12442,99999,1,1,1,1
12443,28740,1,1,1,1
12444,99999,1,1,1,1
12446,28740,1,1,1,1
12448,28740,1,1,1,1
12449,28740,1,1,1,1
12450,99999,1,0,1,1
12451,99999,1,1,1,1
12452,99999,0,0,1,1
12453,28740,1,1,1,1
12454,99999,1,0,1,1
12455,99999,1,1,1,1
12456,28740,1,0,1,1
12457,28740,1,1,1,1
12458,28740,0.973563218,1,1,0.974529347
12458,99999,0.026436782,0,0,0.025470653
12459,99999,0,0,1,1
12460,10580,0.318181818,0,0,0.302158273
12460,99999,0.681818182,1,1,0.697841727
12461,28740,1,1,1,1
12463,28740,0.034795764,0,0,0.033285094
12463,99999,0.965204236,1,1,0.966714906
12464,28740,1,1,1,1
12465,28740,0.928571429,1,1,0.933333333
12465,99999,0.071428571,0,0,0.066666667
12466,28740,1,1,1,1
12468,99999,1,1,1,1
12469,10580,0.930693069,1,1,0.931640625
12469,99999,0.069306931,0,0,0.068359375
12470,99999,1,1,1,1
12471,28740,0,1,1,1
12472,28740,1,1,1,1
12473,99999,1,1,1,1
12474,99999,1,1,1,1
12475,28740,0,0,1,1
12477,28740,1,1,1,1
12480,28740,0.873156342,0.875,1,0.874285714
12480,99999,0.126843658,0.125,0,0.125714286
12481,28740,1,1,1,1
12482,99999,1,1,1,1
12483,28740,1,0,1,1
12484,28740,1,1,1,1
12485,99999,1,1,1,1
12486,28740,1,1,1,1
12487,28740,1,1,1,1
12489,28740,1,1,1,1
12490,28740,1,0,1,1
12491,28740,1,1,1,1
12492,99999,1,1,1,1
12493,28740,1,0,1,1
12494,28740,1,1,1,1
12495,28740,1,1,1,1
12496,99999,1,1,1,1
12498,28740,1,1,1,1
12501,20524,1,1,1,1
12502,26460,1,1,1,1
12503,26460,1,1,1,1
12504,20524,0,1,1,1
12506,20524,0,0,1,1
12507,20524,1,1,1,1
12508,20524,1,1,1,1
12510,20524,0,0,1,1
12511,20524,0,0,1,1
12512,20524,0,0,1,1
12513,26460,1,1,1,1
12514,20524,1,1,1,1
12515,28740,1,1,1,1
12516,26460,1,1,1,1
12517,26460,1,1,1,1
12518,35614,1,1,1,1
12520,35614,1,1,1,1
12521,26460,1,1,1,1
12522,20524,1,1,1,1
12523,26460,1,1,1,1
12524,20524,1,1,1,1
12525,28740,1,1,1,1
12526,26460,1,1,1,1
12527,20524,1,1,1,1
12528,28740,1,1,1,1
12529,26460,1,1,1,1
12530,26460,1,1,1,1
12531,20524,1,1,1,1
12533,20524,1,1,1,1
12534,26460,1,1,1,1
12537,20524,0,0,1,1
12538,20524,1,1,1,1
12540,20524,1,1,1,1
12541,26460,1,0,1,1
12542,28740,0.972037284,0.923728814,1,0.970540098
12542,35614,0.027962716,0.076271186,0,0.029459902
12543,35614,1,1,1,1
12544,26460,1,0,1,1
12545,20524,1,1,1,1
12546,20524,0.92693288,0.981818182,1,0.929895246
12546,26460,0.07306712,0.018181818,0,0.070104754
12547,28740,1,1,1,1
12548,28740,1,1,1,1
12549,35614,1,1,1,1
12550,35614,1,1,1,1
12551,35614,1,1,1,1
12552,35614,1,1,1,1
12553,35614,1,1,1,1
12555,35614,0,0,1,1
12561,28740,1,1,1,1
12563,20524,1,1,1,1
12564,20524,1,1,1,1
12565,26460,1,1,1,1
12566,28740,0.513398447,0.161538462,0.449275362,0.501431298
12566,35614,0.41322314,0.823076923,0.507246377,0.427480916
12566,99999,0.073378412,0.015384615,0.043478261,0.071087786
12567,20524,0.832919768,0.903846154,0.9375,0.838360402
12567,26460,0.167080232,0.096153846,0.0625,0.161639598
12568,28740,0,0,1,1
12569,20524,1,1,1,1
12570,20524,1,1,1,1
12571,20524,0.926706166,0.99137931,1,0.935236635
12571,26460,0.073293834,0.00862069,0,0.064763365
12572,20524,1,1,1,1
12574,20524,0,0,1,1
12575,35614,1,1,1,1
12577,35614,1,1,1,1
12578,20524,1,1,1,1
12580,20524,1,1,1,1
12581,20524,1,1,1,1
12582,20524,1,1,1,1
12583,20524,0.664036077,0.692307692,0.375,0.6598493
12583,26460,0.335963923,0.307692308,0.625,0.3401507
12584,35614,1,1,1,1
12585,20524,1,1,1,1
12586,28740,0.001380398,0,0,0.001258314
12586,35614,0.998619602,1,1,0.998741686
12588,28740,0,0,1,1
12589,28740,0.753198514,0.857142857,0.905172414,0.758422513
12589,35614,0.246801486,0.142857143,0.094827586,0.241577487
12590,20524,1,1,1,1
12592,20524,1,1,1,1
12594,20524,1,1,1,1
12601,20524,1,1,1,1
12602,20524,1,1,1,1
12603,20524,1,1,1,1
12604,20524,0,0,1,1
12701,99999,1,1,1,1
12719,99999,1,1,1,1
12720,99999,1,0,1,1
12721,35614,0.208081571,0.408163265,0.142857143,0.210834553
12721,99999,0.791918429,0.591836735,0.857142857,0.789165447
12722,99999,1,0,1,1
12723,99999,1,1,1,1
12724,99999,1,0,1,1
12725,28740,0.663366337,0.714285714,0,0.660550459
12725,99999,0.336633663,0.285714286,1,0.339449541
12726,99999,1,1,1,1
12729,35614,0.906204906,0.888888889,1,0.906647808
12729,99999,0.093795094,0.111111111,0,0.093352192
12732,99999,1,1,1,1
12733,99999,1,1,1,1
12734,99999,1,1,1,1
12736,99999,1,1,1,1
12737,99999,1,1,1,1
12738,99999,1,1,1,1
12740,28740,0.244552058,0.272727273,0,0.243179122
12740,99999,0.755447942,0.727272727,1,0.756820878
12741,99999,1,1,1,1
12742,99999,1,1,1,1
12743,99999,1,0,1,1
12745,99999,1,0,1,1
12746,35614,1,1,1,1
12747,99999,1,1,1,1
12748,99999,1,1,1,1
12749,99999,1,0,1,1
12750,99999,1,1,1,1
12751,99999,1,1,1,1
12752,99999,1,1,1,1
12754,99999,1,1,1,1
12758,28740,0.02431222,0.061538462,0,0.025688073
12758,99999,0.97568778,0.938461538,1,0.974311927
12759,99999,1,1,1,1
12760,99999,1,1,1,1
12762,99999,1,1,1,1
12763,28740,0.027118644,0,0.285714286,0.032154341
12763,99999,0.972881356,1,0.714285714,0.967845659
12764,99999,1,1,1,1
12765,99999,1,1,1,1
12766,99999,1,1,1,1
12767,99999,1,0,1,1
12768,99999,1,1,1,1
12769,99999,0,0,1,1
12770,99999,1,1,1,1
12771,35614,1,1,1,1
12775,99999,1,1,1,1
12776,99999,1,1,1,1
12777,99999,1,1,1,1
12778,99999,1,0,1,1
12779,99999,1,1,1,1
12780,35614,0.964868256,0.866666667,1,0.963280294
12780,99999,0.035131744,0.133333333,0,0.036719706
12781,99999,0,0,1,1
12783,99999,1,1,1,1
12784,99999,0,0,1,1
12785,35614,1,0,1,1
12786,99999,1,1,1,1
12787,99999,1,1,1,1
12788,99999,1,1,1,1
12789,28740,0.006363636,0.043478261,0,0.006956522
12789,99999,0.993636364,0.956521739,1,0.993043478
12790,99999,1,1,1,1
12791,99999,1,1,1,1
12792,99999,1,1,1,1
12801,24020,1,1,1,1
12803,10580,1,1,1,1
12804,24020,1,1,1,1
12808,24020,1,1,1,1
12809,24020,1,1,1,1
12810,24020,1,1,1,1
12811,24020,0,0,1,1
12812,99999,1,1,1,1
12814,24020,1,1,1,1
12815,24020,1,1,1,1
12816,24020,1,1,1,1
12817,24020,1,1,1,1
12819,24020,1,1,1,1
12820,24020,0,0,1,1
12821,24020,1,0,1,1
12822,10580,1,1,1,1
12823,24020,1,0,1,1
12824,24020,1,1,1,1
12827,24020,1,1,1,1
12828,10580,0.421297373,0.271794872,0.126126126,0.407857608
12828,24020,0.578702627,0.728205128,0.873873874,0.592142392
12831,10580,1,1,1,1
12832,24020,1,1,1,1
12833,10580,1,1,1,1
12834,24020,1,1,1,1
12835,10580,0.997590361,1,1,0.997682503
12835,24020,0.002409639,0,0,0.002317497
12836,24020,0.981382979,1,1,0.981770833
12836,99999,0.018617021,0,0,0.018229167
12837,24020,1,1,1,1
12838,24020,1,0,1,1
12839,24020,1,1,1,1
12841,24020,0,0,1,1
12842,99999,1,1,1,1
12843,24020,1,0,1,1
12844,24020,1,1,1,1
12845,24020,1,1,1,1
12846,24020,1,1,1,1
12847,99999,1,1,1,1
12848,24020,0,0,1,1
12849,24020,1,1,1,1
12850,10580,1,1,1,1
12851,99999,1,1,1,1
12852,99999,1,1,1,1
12853,24020,0.994339623,1,1,0.994604317
12853,99999,0.005660377,0,0,0.005395683
12854,24020,1,0,1,1
12855,99999,1,1,1,1
12856,24020,0,0,1,1
12857,24020,0.115879828,0,0,0.114893617
12857,99999,0.884120172,1,1,0.885106383
12858,99999,1,1,1,1
12859,10580,1,1,1,1
12860,24020,1,1,1,1
12861,24020,0.997752809,1,1,0.997762864
12861,99999,0.002247191,0,0,0.002237136
12862,24020,0,0,1,1
12863,10580,1,1,1,1
12864,99999,1,0,1,1
12865,24020,1,1,1,1
12866,10580,1,1,1,1
12870,24020,0.004761905,0,0,0.004457652
12870,99999,0.995238095,1,1,0.995542348
12871,10580,1,1,1,1
12872,99999,0,0,1,1
12873,24020,1,1,1,1
12874,24020,1,1,1,1
12878,24020,1,1,1,1
12879,99999,0,0,1,1
12883,24020,0.022064946,0,0,0.019658754
12883,99999,0.977935054,1,1,0.980341246
12884,10580,0,0,1,1
12885,24020,1,1,1,1
12886,24020,1,1,1,1
12887,24020,1,1,1,1
12901,38460,1,1,1,1
12903,38460,1,1,1,1
12910,38460,1,1,1,1
12911,38460,1,0.333333333,1,0.909090909
12911,99999,0,0.666666667,0,0.090909091
12912,31660,0.010540184,0,0,0.010376135
12912,38460,0.621870883,1,0.888888889,0.626459144
12912,99999,0.367588933,0,0.111111111,0.363164721
12913,31660,0.316602317,0,0,0.308270677
12913,99999,0.683397683,1,1,0.691729323
12914,31660,0.897297297,1,1,0.9
12914,36300,0.102702703,0,0,0.1
12915,31660,0,0,1,1
12916,31660,1,1,1,1
12917,31660,1,1,1,1
12918,38460,1,1,1,1
12919,38460,1,1,1,1
12920,31660,0.965357968,0.925,1,0.964338782
12920,38460,0.034642032,0.075,0,0.035661218
12921,38460,1,1,1,1
12922,36300,1,1,1,1
12923,38460,1,1,1,1
12924,38460,1,1,1,1
12926,31660,1,1,1,1
12927,36300,0,0,1,1
12928,99999,1,1,1,1
12929,38460,0,0,1,1
12930,31660,0.984790875,1,1,0.985074627
12930,36300,0.015209125,0,0,0.014925373
12932,99999,1,1,1,1
