,Location,CBSA,yr,qtr,index,stdev
6695,"Bloomington, IN",14020,1978,4,-,-
6696,"Bloomington, IN",14020,1979,1,-,-
6697,"Bloomington, IN",14020,1979,2,-,-
6698,"Bloomington, IN",14020,1979,3,-,-
6699,"Bloomington, IN",14020,1979,4,-,-
6700,"Bloomington, IN",14020,1980,1,-,-
6701,"Bloomington, IN",14020,1980,2,-,-
6702,"Bloomington, IN",14020,1980,3,-,-
6703,"Bloomington, IN",14020,1980,4,-,-
6704,"Bloomington, IN",14020,1981,1,-,-
6705,"Bloomington, IN",14020,1981,2,-,-
6706,"Bloomington, IN",14020,1981,3,-,-
6707,"Bloomington, IN",14020,1981,4,-,-
6708,"Bloomington, IN",14020,1982,1,-,-
6709,"Bloomington, IN",14020,1982,2,-,-
6710,"Bloomington, IN",14020,1982,3,-,-
6711,"Bloomington, IN",14020,1982,4,-,-
6712,"Bloomington, IN",14020,1983,1,-,-
6713,"Bloomington, IN",14020,1983,2,-,-
6714,"Bloomington, IN",14020,1983,3,-,-
6715,"Bloomington, IN",14020,1983,4,-,-
6716,"Bloomington, IN",14020,1984,1,-,-
6717,"Bloomington, IN",14020,1984,2,-,-
6718,"Bloomington, IN",14020,1984,3,-,-
6719,"Bloomington, IN",14020,1984,4,-,-
6720,"Bloomington, IN",14020,1985,1,-,-
6721,"Bloomington, IN",14020,1985,2,-,-
6722,"Bloomington, IN",14020,1985,3,-,-
6723,"Bloomington, IN",14020,1985,4,-,-
6724,"Bloomington, IN",14020,1986,1,-,-
6725,"Bloomington, IN",14020,1986,2,-,-
6726,"Bloomington, IN",14020,1986,3,-,-
6727,"Bloomington, IN",14020,1986,4,63.06,-1.21
6728,"Bloomington, IN",14020,1987,1,66.1,-1.34
6729,"Bloomington, IN",14020,1987,2,66.06,-1.29
6730,"Bloomington, IN",14020,1987,3,68.26,-1.51
6731,"Bloomington, IN",14020,1987,4,66.8,-2.28
6732,"Bloomington, IN",14020,1988,1,71.02,-2.07
6733,"Bloomington, IN",14020,1988,2,72.26,-1.39
6734,"Bloomington, IN",14020,1988,3,70.51,-1.59
6735,"Bloomington, IN",14020,1988,4,72.52,-1.76
6736,"Bloomington, IN",14020,1989,1,76.45,-1.85
6737,"Bloomington, IN",14020,1989,2,76.55,-1.48
6738,"Bloomington, IN",14020,1989,3,78.12,-1.36
6739,"Bloomington, IN",14020,1989,4,79.93,-1.41
6740,"Bloomington, IN",14020,1990,1,78.54,-1.61
6741,"Bloomington, IN",14020,1990,2,79.27,-1.29
6742,"Bloomington, IN",14020,1990,3,79.06,-1.33
6743,"Bloomington, IN",14020,1990,4,79.92,-1.38
6744,"Bloomington, IN",14020,1991,1,81.99,-1.28
6745,"Bloomington, IN",14020,1991,2,82.62,-1.19
6746,"Bloomington, IN",14020,1991,3,82.96,-1.24
6747,"Bloomington, IN",14020,1991,4,83.77,-1.14
6748,"Bloomington, IN",14020,1992,1,85.44,-1.1
6749,"Bloomington, IN",14020,1992,2,86.13,-1.15
6750,"Bloomington, IN",14020,1992,3,88.07,-1.16
6751,"Bloomington, IN",14020,1992,4,87.99,-1.18
6752,"Bloomington, IN",14020,1993,1,89.33,-1.29
6753,"Bloomington, IN",14020,1993,2,91.29,-1.19
6754,"Bloomington, IN",14020,1993,3,91.07,-1.19
6755,"Bloomington, IN",14020,1993,4,93.09,-1.18
6756,"Bloomington, IN",14020,1994,1,96.54,-1.41
6757,"Bloomington, IN",14020,1994,2,96.09,-1.43
6758,"Bloomington, IN",14020,1994,3,98.59,-1.59
6759,"Bloomington, IN",14020,1994,4,99.27,-1.81
6760,"Bloomington, IN",14020,1995,1,100,0
6761,"Bloomington, IN",14020,1995,2,103.37,-1.59
6762,"Bloomington, IN",14020,1995,3,102.99,-1.3
6763,"Bloomington, IN",14020,1995,4,104.98,-1.52
6764,"Bloomington, IN",14020,1996,1,104.75,-1.32
6765,"Bloomington, IN",14020,1996,2,106.01,-1.51
6766,"Bloomington, IN",14020,1996,3,106.44,-1.53
6767,"Bloomington, IN",14020,1996,4,106.06,-1.58
6768,"Bloomington, IN",14020,1997,1,108.62,-1.63
6769,"Bloomington, IN",14020,1997,2,109.83,-1.47
6770,"Bloomington, IN",14020,1997,3,111.73,-1.52
6771,"Bloomington, IN",14020,1997,4,111.54,-1.49
6772,"Bloomington, IN",14020,1998,1,113.87,-1.44
6773,"Bloomington, IN",14020,1998,2,113.54,-1.46
6774,"Bloomington, IN",14020,1998,3,113.99,-1.48
6775,"Bloomington, IN",14020,1998,4,115.23,-1.45
6776,"Bloomington, IN",14020,1999,1,115.26,-1.52
6777,"Bloomington, IN",14020,1999,2,115.14,-1.54
6778,"Bloomington, IN",14020,1999,3,116.67,-1.67
6779,"Bloomington, IN",14020,1999,4,115.44,-1.78
6780,"Bloomington, IN",14020,2000,1,116.22,-1.74
6781,"Bloomington, IN",14020,2000,2,118.33,-1.57
6782,"Bloomington, IN",14020,2000,3,119.08,-1.61
6783,"Bloomington, IN",14020,2000,4,121.06,-1.68
6784,"Bloomington, IN",14020,2001,1,122.77,-1.57
6785,"Bloomington, IN",14020,2001,2,123.29,-1.54
6786,"Bloomington, IN",14020,2001,3,123.65,-1.57
6787,"Bloomington, IN",14020,2001,4,125.1,-1.54
6788,"Bloomington, IN",14020,2002,1,125.78,-1.56
6789,"Bloomington, IN",14020,2002,2,126.91,-1.6
6790,"Bloomington, IN",14020,2002,3,128.27,-1.58
6791,"Bloomington, IN",14020,2002,4,128.61,-1.57
6792,"Bloomington, IN",14020,2003,1,130.24,-1.61
6793,"Bloomington, IN",14020,2003,2,131.65,-1.61
6794,"Bloomington, IN",14020,2003,3,133.33,-1.64
6795,"Bloomington, IN",14020,2003,4,136.85,-1.8
6796,"Bloomington, IN",14020,2004,1,136.32,-1.78
6797,"Bloomington, IN",14020,2004,2,140.36,-1.79
6798,"Bloomington, IN",14020,2004,3,140.81,-1.86
6799,"Bloomington, IN",14020,2004,4,144.26,-1.91
6800,"Bloomington, IN",14020,2005,1,146.42,-2.01
6801,"Bloomington, IN",14020,2005,2,148.18,-1.96
6802,"Bloomington, IN",14020,2005,3,150.04,-1.95
6803,"Bloomington, IN",14020,2005,4,148.46,-2.05
6804,"Bloomington, IN",14020,2006,1,152.76,-2.11
6805,"Bloomington, IN",14020,2006,2,151.45,-2
6806,"Bloomington, IN",14020,2006,3,155.26,-2.06
6807,"Bloomington, IN",14020,2006,4,155.21,-2.08
6808,"Bloomington, IN",14020,2007,1,158.23,-2.14
6809,"Bloomington, IN",14020,2007,2,158.26,-2.05
6810,"Bloomington, IN",14020,2007,3,156.02,-2.04
6811,"Bloomington, IN",14020,2007,4,159.87,-2.13
6812,"Bloomington, IN",14020,2008,1,158.92,-2.05
6813,"Bloomington, IN",14020,2008,2,160.95,-2.1
6814,"Bloomington, IN",14020,2008,3,159.78,-2.13
6815,"Bloomington, IN",14020,2008,4,159.99,-2.14
6816,"Bloomington, IN",14020,2009,1,162.86,-2.06
6817,"Bloomington, IN",14020,2009,2,160.72,-2.03
6818,"Bloomington, IN",14020,2009,3,158.92,-2.07
6819,"Bloomington, IN",14020,2009,4,160.27,-2.1
6820,"Bloomington, IN",14020,2010,1,161.03,-2.16
6821,"Bloomington, IN",14020,2010,2,161.66,-2.12
6822,"Bloomington, IN",14020,2010,3,162.87,-2.08
6823,"Bloomington, IN",14020,2010,4,164.27,-2.11
6824,"Bloomington, IN",14020,2011,1,160.5,-2.18
6825,"Bloomington, IN",14020,2011,2,158.49,-2.17
6826,"Bloomington, IN",14020,2011,3,162.09,-2.12
6827,"Bloomington, IN",14020,2011,4,162.87,-2.11
6828,"Bloomington, IN",14020,2012,1,163.79,-2.18
6829,"Bloomington, IN",14020,2012,2,162.43,-2.2
6830,"Bloomington, IN",14020,2012,3,163.89,-2.15
6831,"Bloomington, IN",14020,2012,4,165.81,-2.17
6832,"Bloomington, IN",14020,2013,1,165.37,-2.25
6833,"Bloomington, IN",14020,2013,2,165.3,-2.27
6834,"Bloomington, IN",14020,2013,3,165.02,-2.42
6835,"Bloomington, IN",14020,2013,4,169.35,-2.65
6836,"Bloomington, IN",14020,2014,1,164.1,-2.65
6837,"Bloomington, IN",14020,2014,2,170.02,-2.65
6838,"Bloomington, IN",14020,2014,3,168.39,-2.54
6839,"Bloomington, IN",14020,2014,4,168.96,-2.6
6840,"Bloomington, IN",14020,2015,1,172.8,-2.64
6841,"Bloomington, IN",14020,2015,2,177.45,-2.65
6842,"Bloomington, IN",14020,2015,3,177.63,-2.79
6843,"Bloomington, IN",14020,2015,4,175.55,-2.9
6844,"Bloomington, IN",14020,2016,1,178.66,-2.97
6845,"Bloomington, IN",14020,2016,2,178.91,-2.82
6846,"Bloomington, IN",14020,2016,3,186.7,-2.93
6847,"Bloomsburg-Berwick, PA",14100,1975,1,-,-
6848,"Bloomsburg-Berwick, PA",14100,1975,2,-,-
6849,"Bloomsburg-Berwick, PA",14100,1975,3,-,-
6850,"Bloomsburg-Berwick, PA",14100,1975,4,-,-
6851,"Bloomsburg-Berwick, PA",14100,1976,1,-,-
6852,"Bloomsburg-Berwick, PA",14100,1976,2,-,-
6853,"Bloomsburg-Berwick, PA",14100,1976,3,-,-
6854,"Bloomsburg-Berwick, PA",14100,1976,4,-,-
6855,"Bloomsburg-Berwick, PA",14100,1977,1,-,-
6856,"Bloomsburg-Berwick, PA",14100,1977,2,-,-
6857,"Bloomsburg-Berwick, PA",14100,1977,3,-,-
6858,"Bloomsburg-Berwick, PA",14100,1977,4,-,-
6859,"Bloomsburg-Berwick, PA",14100,1978,1,-,-
6860,"Bloomsburg-Berwick, PA",14100,1978,2,-,-
6861,"Bloomsburg-Berwick, PA",14100,1978,3,-,-
6862,"Bloomsburg-Berwick, PA",14100,1978,4,-,-
6863,"Bloomsburg-Berwick, PA",14100,1979,1,-,-
6864,"Bloomsburg-Berwick, PA",14100,1979,2,-,-
6865,"Bloomsburg-Berwick, PA",14100,1979,3,-,-
6866,"Bloomsburg-Berwick, PA",14100,1979,4,-,-
6867,"Bloomsburg-Berwick, PA",14100,1980,1,-,-
6868,"Bloomsburg-Berwick, PA",14100,1980,2,-,-
6869,"Bloomsburg-Berwick, PA",14100,1980,3,-,-
6870,"Bloomsburg-Berwick, PA",14100,1980,4,-,-
6871,"Bloomsburg-Berwick, PA",14100,1981,1,-,-
6872,"Bloomsburg-Berwick, PA",14100,1981,2,-,-
6873,"Bloomsburg-Berwick, PA",14100,1981,3,-,-
6874,"Bloomsburg-Berwick, PA",14100,1981,4,-,-
6875,"Bloomsburg-Berwick, PA",14100,1982,1,-,-
6876,"Bloomsburg-Berwick, PA",14100,1982,2,-,-
6877,"Bloomsburg-Berwick, PA",14100,1982,3,-,-
6878,"Bloomsburg-Berwick, PA",14100,1982,4,-,-
6879,"Bloomsburg-Berwick, PA",14100,1983,1,-,-
6880,"Bloomsburg-Berwick, PA",14100,1983,2,-,-
6881,"Bloomsburg-Berwick, PA",14100,1983,3,-,-
6882,"Bloomsburg-Berwick, PA",14100,1983,4,-,-
6883,"Bloomsburg-Berwick, PA",14100,1984,1,-,-
6884,"Bloomsburg-Berwick, PA",14100,1984,2,-,-
6885,"Bloomsburg-Berwick, PA",14100,1984,3,-,-
6886,"Bloomsburg-Berwick, PA",14100,1984,4,-,-
6887,"Bloomsburg-Berwick, PA",14100,1985,1,-,-
6888,"Bloomsburg-Berwick, PA",14100,1985,2,-,-
6889,"Bloomsburg-Berwick, PA",14100,1985,3,-,-
6890,"Bloomsburg-Berwick, PA",14100,1985,4,-,-
6891,"Bloomsburg-Berwick, PA",14100,1986,1,-,-
6892,"Bloomsburg-Berwick, PA",14100,1986,2,-,-
6893,"Bloomsburg-Berwick, PA",14100,1986,3,-,-
6894,"Bloomsburg-Berwick, PA",14100,1986,4,-,-
6895,"Bloomsburg-Berwick, PA",14100,1987,1,-,-
6896,"Bloomsburg-Berwick, PA",14100,1987,2,-,-
6897,"Bloomsburg-Berwick, PA",14100,1987,3,-,-
6898,"Bloomsburg-Berwick, PA",14100,1987,4,-,-
6899,"Bloomsburg-Berwick, PA",14100,1988,1,-,-
6900,"Bloomsburg-Berwick, PA",14100,1988,2,-,-
6901,"Bloomsburg-Berwick, PA",14100,1988,3,-,-
6902,"Bloomsburg-Berwick, PA",14100,1988,4,-,-
6903,"Bloomsburg-Berwick, PA",14100,1989,1,-,-
6904,"Bloomsburg-Berwick, PA",14100,1989,2,-,-
6905,"Bloomsburg-Berwick, PA",14100,1989,3,-,-
6906,"Bloomsburg-Berwick, PA",14100,1989,4,-,-
6907,"Bloomsburg-Berwick, PA",14100,1990,1,-,-
6908,"Bloomsburg-Berwick, PA",14100,1990,2,-,-
6909,"Bloomsburg-Berwick, PA",14100,1990,3,-,-
6910,"Bloomsburg-Berwick, PA",14100,1990,4,-,-
6911,"Bloomsburg-Berwick, PA",14100,1991,1,-,-
6912,"Bloomsburg-Berwick, PA",14100,1991,2,-,-
6913,"Bloomsburg-Berwick, PA",14100,1991,3,-,-
6914,"Bloomsburg-Berwick, PA",14100,1991,4,-,-
6915,"Bloomsburg-Berwick, PA",14100,1992,1,-,-
6916,"Bloomsburg-Berwick, PA",14100,1992,2,-,-
6917,"Bloomsburg-Berwick, PA",14100,1992,3,-,-
6918,"Bloomsburg-Berwick, PA",14100,1992,4,-,-
6919,"Bloomsburg-Berwick, PA",14100,1993,1,-,-
6920,"Bloomsburg-Berwick, PA",14100,1993,2,99.09,-3.72
6921,"Bloomsburg-Berwick, PA",14100,1993,3,103.21,-4.08
6922,"Bloomsburg-Berwick, PA",14100,1993,4,101.48,-3.78
6923,"Bloomsburg-Berwick, PA",14100,1994,1,102.61,-4.14
6924,"Bloomsburg-Berwick, PA",14100,1994,2,105.59,-4.46
6925,"Bloomsburg-Berwick, PA",14100,1994,3,101.1,-4.6
6926,"Bloomsburg-Berwick, PA",14100,1994,4,98.97,-5.09
6927,"Bloomsburg-Berwick, PA",14100,1995,1,100,0
6928,"Bloomsburg-Berwick, PA",14100,1995,2,105.05,-4.62
6929,"Bloomsburg-Berwick, PA",14100,1995,3,110.7,-4.8
6930,"Bloomsburg-Berwick, PA",14100,1995,4,109.56,-4.83
6931,"Bloomsburg-Berwick, PA",14100,1996,1,114.87,-4.61
6932,"Bloomsburg-Berwick, PA",14100,1996,2,111.91,-4.73
6933,"Bloomsburg-Berwick, PA",14100,1996,3,107.26,-4.46
6934,"Bloomsburg-Berwick, PA",14100,1996,4,102.16,-4.71
6935,"Bloomsburg-Berwick, PA",14100,1997,1,107.35,-4.77
6936,"Bloomsburg-Berwick, PA",14100,1997,2,108.59,-4.28
6937,"Bloomsburg-Berwick, PA",14100,1997,3,107.53,-4.64
6938,"Bloomsburg-Berwick, PA",14100,1997,4,111.82,-4.47
6939,"Bloomsburg-Berwick, PA",14100,1998,1,110.66,-4.41
6940,"Bloomsburg-Berwick, PA",14100,1998,2,113.25,-4.18
6941,"Bloomsburg-Berwick, PA",14100,1998,3,115.4,-4.64
6942,"Bloomsburg-Berwick, PA",14100,1998,4,109.62,-4.1
6943,"Bloomsburg-Berwick, PA",14100,1999,1,115.08,-4.44
6944,"Bloomsburg-Berwick, PA",14100,1999,2,109.55,-4.16
6945,"Bloomsburg-Berwick, PA",14100,1999,3,111.16,-4.37
6946,"Bloomsburg-Berwick, PA",14100,1999,4,113.84,-4.58
6947,"Bloomsburg-Berwick, PA",14100,2000,1,113.84,-4.86
6948,"Bloomsburg-Berwick, PA",14100,2000,2,114.62,-4.3
6949,"Bloomsburg-Berwick, PA",14100,2000,3,114.02,-4.25
6950,"Bloomsburg-Berwick, PA",14100,2000,4,115.78,-4.3
6951,"Bloomsburg-Berwick, PA",14100,2001,1,117.71,-4.34
6952,"Bloomsburg-Berwick, PA",14100,2001,2,121.39,-4.34
6953,"Bloomsburg-Berwick, PA",14100,2001,3,121.43,-4.36
6954,"Bloomsburg-Berwick, PA",14100,2001,4,126.9,-4.55
6955,"Bloomsburg-Berwick, PA",14100,2002,1,125.02,-4.5
6956,"Bloomsburg-Berwick, PA",14100,2002,2,124.91,-4.49
6957,"Bloomsburg-Berwick, PA",14100,2002,3,125.96,-4.51
6958,"Bloomsburg-Berwick, PA",14100,2002,4,128.24,-4.51
6959,"Bloomsburg-Berwick, PA",14100,2003,1,128.65,-4.57
6960,"Bloomsburg-Berwick, PA",14100,2003,2,130.11,-4.59
6961,"Bloomsburg-Berwick, PA",14100,2003,3,131.77,-4.62
6962,"Bloomsburg-Berwick, PA",14100,2003,4,133.79,-4.88
6963,"Bloomsburg-Berwick, PA",14100,2004,1,133.28,-4.87
6964,"Bloomsburg-Berwick, PA",14100,2004,2,137.97,-4.95
6965,"Bloomsburg-Berwick, PA",14100,2004,3,143,-5.21
6966,"Bloomsburg-Berwick, PA",14100,2004,4,148.66,-5.45
6967,"Bloomsburg-Berwick, PA",14100,2005,1,145.01,-5.44
6968,"Bloomsburg-Berwick, PA",14100,2005,2,150.87,-5.49
6969,"Bloomsburg-Berwick, PA",14100,2005,3,149.88,-5.47
6970,"Bloomsburg-Berwick, PA",14100,2005,4,160.2,-5.98
6971,"Bloomsburg-Berwick, PA",14100,2006,1,161.74,-6.08
6972,"Bloomsburg-Berwick, PA",14100,2006,2,163.87,-6.11
6973,"Bloomsburg-Berwick, PA",14100,2006,3,159.96,-5.88
6974,"Bloomsburg-Berwick, PA",14100,2006,4,164.16,-6.03
6975,"Bloomsburg-Berwick, PA",14100,2007,1,167.77,-6.26
6976,"Bloomsburg-Berwick, PA",14100,2007,2,170.02,-6.17
6977,"Bloomsburg-Berwick, PA",14100,2007,3,174.32,-6.33
6978,"Bloomsburg-Berwick, PA",14100,2007,4,166.84,-6.08
6979,"Bloomsburg-Berwick, PA",14100,2008,1,173.48,-6.31
6980,"Bloomsburg-Berwick, PA",14100,2008,2,175.04,-6.34
6981,"Bloomsburg-Berwick, PA",14100,2008,3,170.1,-6.22
6982,"Bloomsburg-Berwick, PA",14100,2008,4,176.37,-6.61
6983,"Bloomsburg-Berwick, PA",14100,2009,1,176.44,-6.29
6984,"Bloomsburg-Berwick, PA",14100,2009,2,173.62,-6.19
6985,"Bloomsburg-Berwick, PA",14100,2009,3,175.88,-6.4
6986,"Bloomsburg-Berwick, PA",14100,2009,4,172.88,-6.34
6987,"Bloomsburg-Berwick, PA",14100,2010,1,176.75,-6.57
6988,"Bloomsburg-Berwick, PA",14100,2010,2,173.86,-6.52
6989,"Bloomsburg-Berwick, PA",14100,2010,3,177.43,-6.46
6990,"Bloomsburg-Berwick, PA",14100,2010,4,177.53,-6.37
6991,"Bloomsburg-Berwick, PA",14100,2011,1,174.9,-6.53
6992,"Bloomsburg-Berwick, PA",14100,2011,2,173.32,-6.44
6993,"Bloomsburg-Berwick, PA",14100,2011,3,175.39,-6.47
6994,"Bloomsburg-Berwick, PA",14100,2011,4,178.97,-6.53
6995,"Bloomsburg-Berwick, PA",14100,2012,1,179.58,-6.78
6996,"Bloomsburg-Berwick, PA",14100,2012,2,176.17,-6.48
6997,"Bloomsburg-Berwick, PA",14100,2012,3,178,-6.56
6998,"Bloomsburg-Berwick, PA",14100,2012,4,182.82,-6.73
6999,"Bloomsburg-Berwick, PA",14100,2013,1,180.32,-6.66
7000,"Bloomsburg-Berwick, PA",14100,2013,2,183.73,-6.81
7001,"Bloomsburg-Berwick, PA",14100,2013,3,178.84,-6.73
7002,"Bloomsburg-Berwick, PA",14100,2013,4,181.87,-7.08
7003,"Bloomsburg-Berwick, PA",14100,2014,1,181.33,-7.18
7004,"Bloomsburg-Berwick, PA",14100,2014,2,188.71,-7.35
7005,"Bloomsburg-Berwick, PA",14100,2014,3,179.6,-7.3
7006,"Bloomsburg-Berwick, PA",14100,2014,4,182.86,-7.41
7007,"Bloomsburg-Berwick, PA",14100,2015,1,190.46,-7.39
7008,"Bloomsburg-Berwick, PA",14100,2015,2,192.31,-7.64
7009,"Bloomsburg-Berwick, PA",14100,2015,3,182.34,-7.95
7010,"Bloomsburg-Berwick, PA",14100,2015,4,185.85,-7.44
7011,"Bloomsburg-Berwick, PA",14100,2016,1,188.94,-8.21
7012,"Bloomsburg-Berwick, PA",14100,2016,2,187.02,-7.92
7013,"Bloomsburg-Berwick, PA",14100,2016,3,190.23,-7.84
7014,"Boise City, ID",14260,1975,1,-,-
7015,"Boise City, ID",14260,1975,2,-,-
7016,"Boise City, ID",14260,1975,3,-,-
7017,"Boise City, ID",14260,1975,4,-,-
7018,"Boise City, ID",14260,1976,1,-,-
7019,"Boise City, ID",14260,1976,2,-,-
7020,"Boise City, ID",14260,1976,3,-,-
7021,"Boise City, ID",14260,1976,4,-,-
7022,"Boise City, ID",14260,1977,1,-,-
7023,"Boise City, ID",14260,1977,2,-,-
7024,"Boise City, ID",14260,1977,3,-,-
7025,"Boise City, ID",14260,1977,4,-,-
7026,"Boise City, ID",14260,1978,1,-,-
7027,"Boise City, ID",14260,1978,2,-,-
7028,"Boise City, ID",14260,1978,3,-,-
7029,"Boise City, ID",14260,1978,4,-,-
7030,"Boise City, ID",14260,1979,1,-,-
7031,"Boise City, ID",14260,1979,2,-,-
7032,"Boise City, ID",14260,1979,3,-,-
7033,"Boise City, ID",14260,1979,4,58.87,-1.65
7034,"Boise City, ID",14260,1980,1,59.58,-2.16
7035,"Boise City, ID",14260,1980,2,56.05,-3.24
7036,"Boise City, ID",14260,1980,3,59.06,-2.66
7037,"Boise City, ID",14260,1980,4,59.79,-2.39
7038,"Boise City, ID",14260,1981,1,67.36,-4.06
7039,"Boise City, ID",14260,1981,2,64.04,-2.69
7040,"Boise City, ID",14260,1981,3,61.36,-2.3
7041,"Boise City, ID",14260,1981,4,71.72,-2.72
7042,"Boise City, ID",14260,1982,1,61.54,-3.39
7043,"Boise City, ID",14260,1982,2,62.67,-2.25
7044,"Boise City, ID",14260,1982,3,63.28,-3.05
7045,"Boise City, ID",14260,1982,4,62.4,-2
7046,"Boise City, ID",14260,1983,1,64.78,-2.3
7047,"Boise City, ID",14260,1983,2,62.55,-1.6
7048,"Boise City, ID",14260,1983,3,61,-1.79
7049,"Boise City, ID",14260,1983,4,66.84,-2.82
7050,"Boise City, ID",14260,1984,1,62.11,-1.99
7051,"Boise City, ID",14260,1984,2,64.25,-1.4
7052,"Boise City, ID",14260,1984,3,63.21,-1.58
7053,"Boise City, ID",14260,1984,4,65.91,-1.3
7054,"Boise City, ID",14260,1985,1,64.09,-1.5
7055,"Boise City, ID",14260,1985,2,64.98,-1.22
7056,"Boise City, ID",14260,1985,3,67.17,-1.05
7057,"Boise City, ID",14260,1985,4,65.13,-1.11
7058,"Boise City, ID",14260,1986,1,65.79,-1.04
7059,"Boise City, ID",14260,1986,2,65.45,-0.88
7060,"Boise City, ID",14260,1986,3,66.04,-0.89
7061,"Boise City, ID",14260,1986,4,65.66,-0.84
7062,"Boise City, ID",14260,1987,1,66.08,-0.96
7063,"Boise City, ID",14260,1987,2,65.59,-1
7064,"Boise City, ID",14260,1987,3,63.78,-1.23
7065,"Boise City, ID",14260,1987,4,63.1,-1.16
7066,"Boise City, ID",14260,1988,1,66.44,-1.48
7067,"Boise City, ID",14260,1988,2,64.83,-1.03
7068,"Boise City, ID",14260,1988,3,64.23,-1.05
7069,"Boise City, ID",14260,1988,4,64.23,-1.05
7070,"Boise City, ID",14260,1989,1,66.14,-1.2
7071,"Boise City, ID",14260,1989,2,67.49,-1.04
7072,"Boise City, ID",14260,1989,3,68.86,-0.89
7073,"Boise City, ID",14260,1989,4,69.93,-0.87
7074,"Boise City, ID",14260,1990,1,70.13,-0.9
7075,"Boise City, ID",14260,1990,2,72.81,-0.82
7076,"Boise City, ID",14260,1990,3,74.42,-0.73
7077,"Boise City, ID",14260,1990,4,73.62,-0.74
7078,"Boise City, ID",14260,1991,1,75.68,-0.77
7079,"Boise City, ID",14260,1991,2,75.74,-0.65
7080,"Boise City, ID",14260,1991,3,76.79,-0.65
7081,"Boise City, ID",14260,1991,4,78.43,-0.63
7082,"Boise City, ID",14260,1992,1,79.64,-0.58
7083,"Boise City, ID",14260,1992,2,80.45,-0.58
7084,"Boise City, ID",14260,1992,3,82.04,-0.58
7085,"Boise City, ID",14260,1992,4,84.38,-0.57
7086,"Boise City, ID",14260,1993,1,84.9,-0.64
7087,"Boise City, ID",14260,1993,2,88.12,-0.59
7088,"Boise City, ID",14260,1993,3,90.93,-0.61
7089,"Boise City, ID",14260,1993,4,93.1,-0.6
7090,"Boise City, ID",14260,1994,1,93.57,-0.66
7091,"Boise City, ID",14260,1994,2,97.8,-0.74
7092,"Boise City, ID",14260,1994,3,99.27,-0.78
7093,"Boise City, ID",14260,1994,4,99.7,-0.8
7094,"Boise City, ID",14260,1995,1,100,0
7095,"Boise City, ID",14260,1995,2,101.99,-0.77
7096,"Boise City, ID",14260,1995,3,104.64,-0.7
7097,"Boise City, ID",14260,1995,4,104.99,-0.74
7098,"Boise City, ID",14260,1996,1,106.52,-0.69
7099,"Boise City, ID",14260,1996,2,105.53,-0.74
7100,"Boise City, ID",14260,1996,3,105.43,-0.76
7101,"Boise City, ID",14260,1996,4,106.3,-0.78
7102,"Boise City, ID",14260,1997,1,107.27,-0.79
7103,"Boise City, ID",14260,1997,2,107.99,-0.77
7104,"Boise City, ID",14260,1997,3,110.08,-0.78
7105,"Boise City, ID",14260,1997,4,109.95,-0.76
7106,"Boise City, ID",14260,1998,1,111.62,-0.72
7107,"Boise City, ID",14260,1998,2,111.93,-0.73
7108,"Boise City, ID",14260,1998,3,112.37,-0.74
7109,"Boise City, ID",14260,1998,4,112.97,-0.71
7110,"Boise City, ID",14260,1999,1,115.37,-0.77
7111,"Boise City, ID",14260,1999,2,115.53,-0.8
7112,"Boise City, ID",14260,1999,3,115.44,-0.82
7113,"Boise City, ID",14260,1999,4,115.27,-0.84
7114,"Boise City, ID",14260,2000,1,117.12,-0.85
7115,"Boise City, ID",14260,2000,2,117.34,-0.79
7116,"Boise City, ID",14260,2000,3,119.21,-0.8
7117,"Boise City, ID",14260,2000,4,119.96,-0.81
7118,"Boise City, ID",14260,2001,1,123.14,-0.79
7119,"Boise City, ID",14260,2001,2,125.03,-0.78
7120,"Boise City, ID",14260,2001,3,126.56,-0.8
7121,"Boise City, ID",14260,2001,4,127.76,-0.79
7122,"Boise City, ID",14260,2002,1,128.17,-0.81
7123,"Boise City, ID",14260,2002,2,129.47,-0.83
7124,"Boise City, ID",14260,2002,3,131.54,-0.82
7125,"Boise City, ID",14260,2002,4,132.1,-0.81
7126,"Boise City, ID",14260,2003,1,133.91,-0.83
7127,"Boise City, ID",14260,2003,2,134.23,-0.83
7128,"Boise City, ID",14260,2003,3,135.4,-0.84
7129,"Boise City, ID",14260,2003,4,137.64,-0.91
7130,"Boise City, ID",14260,2004,1,138.87,-0.91
7131,"Boise City, ID",14260,2004,2,140.54,-0.92
7132,"Boise City, ID",14260,2004,3,144.92,-0.99
7133,"Boise City, ID",14260,2004,4,147.69,-1.01
7134,"Boise City, ID",14260,2005,1,149.46,-1.05
7135,"Boise City, ID",14260,2005,2,157.37,-1.06
7136,"Boise City, ID",14260,2005,3,167.88,-1.11
7137,"Boise City, ID",14260,2005,4,180.56,-1.21
7138,"Boise City, ID",14260,2006,1,190.51,-1.29
7139,"Boise City, ID",14260,2006,2,202.14,-1.35
7140,"Boise City, ID",14260,2006,3,209.31,-1.4
7141,"Boise City, ID",14260,2006,4,213.3,-1.42
7142,"Boise City, ID",14260,2007,1,215.28,-1.43
7143,"Boise City, ID",14260,2007,2,215.73,-1.42
7144,"Boise City, ID",14260,2007,3,213.14,-1.42
7145,"Boise City, ID",14260,2007,4,211.61,-1.41
7146,"Boise City, ID",14260,2008,1,210.67,-1.37
7147,"Boise City, ID",14260,2008,2,202.13,-1.37
